Record Date,FEI Number,Legal Name,Record Type,Date Posted,Download,Record ID
07/23/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/90145/download,270273
10/05/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/93492/download,270121
10/15/2015,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/93500/download,270122
05/07/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112819/download,269709
05/09/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112821/download,269711
05/30/2018,3006345305,Avella  of Deer Valley dba Avella Specialty Pharmacy,483,01/17/2024,https://www.fda.gov/media/112833/download,269708
07/10/2015,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/86679/download,270707
11/24/2015,3006365166,"Grandpa's Compounding Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/94490/download,270091
01/08/2018,3006372310,"Intrathecal Compounding Specialists, LLC",483,01/17/2024,https://www.fda.gov/media/110455/download,269754
07/11/2015,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/88247/download,270458
01/18/2017,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/100642/download,269947
05/30/2018,3006412304,"KRS Global Biotechnology, Inc",483,01/17/2024,https://www.fda.gov/media/110472/download,269752
07/23/2015,3006481643,"Centrum Valley Farms LLP, East Complex",483,01/17/2024,https://www.fda.gov/media/79321/download,270248
07/10/2015,3006489293,Pentec Health,483,01/17/2024,https://www.fda.gov/media/85606/download,270411
07/10/2015,3006568549,"Alexion Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/85721/download,270676
07/10/2015,3006571100,Exemplar Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/83808/download,270363
07/23/2015,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/92457/download,270309
05/22/2018,3006572203,Dolan Central Illinois Compounding LLC dba Preckshot Professional Pharmacy,483,01/17/2024,https://www.fda.gov/media/107992/download,269777
07/11/2015,3006577714,"Brook View Dairy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/79770/download,270475
03/02/2016,3006616657,Central Admixture Pharmacy Serv,483,01/17/2024,https://www.fda.gov/media/96329/download,270048
08/12/2015,3006705815,Abbott Medical,483,01/17/2024,https://www.fda.gov/media/84940/download,270195
07/23/2015,3006737348,Jenis Splendid Ice Creams LLC,483,01/17/2024,https://www.fda.gov/media/92104/download,270235
06/17/2016,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,01/17/2024,https://www.fda.gov/media/98283/download,269996
05/31/2018,3006899675,"Home Care Pharmacy of Palm Coast, Inc.",483,01/17/2024,https://www.fda.gov/media/113688/download,269704
05/01/2017,3007003644,Village Compounding Pharmacy,483,01/17/2024,https://www.fda.gov/media/104637/download,269870
07/24/2015,3007026789,Clarcon Biological Chemistry Laboratory Inc.,483,01/17/2024,https://www.fda.gov/media/77186/download,270176
07/10/2015,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/85386/download,270410
09/11/2015,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/92812/download,270141
10/24/2018,3007045542,"PharMEDium Services, LLC.",483,01/17/2024,https://www.fda.gov/media/110150/download,269747
07/10/2015,3007164479,Goenner Poultry LLC,483,01/17/2024,https://www.fda.gov/media/82943/download,270418
07/11/2015,3007174596,Kings Park Slope Inc,483,01/17/2024,https://www.fda.gov/media/88250/download,270462
06/17/2016,3007174596,Kings Park Slope Inc,483,01/17/2024,https://www.fda.gov/media/98374/download,269998
07/10/2015,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/85772/download,270407
07/10/2015,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/89832/download,270743
11/22/2016,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/100659/download,269946
11/22/2016,3007181436,Rx Compounding Inc.,483,01/17/2024,https://www.fda.gov/media/100687/download,269945
07/10/2015,3007187671,Matrixx Initiatives Inc.,483,01/17/2024,https://www.fda.gov/media/78014/download,270628
07/10/2015,3007187671,Matrixx Initiatives Inc. (Zicam),483,01/17/2024,https://www.fda.gov/media/78617/download,270631
07/11/2015,3007187671,Matrixx Initiatives Inc,483,01/17/2024,https://www.fda.gov/media/77266/download,270452
07/10/2015,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,01/17/2024,https://www.fda.gov/media/88105/download,270697
07/23/2015,3007200605,Zions Rx Formulations Services LLC dba Rx Formuations Serv.,483,01/17/2024,https://www.fda.gov/media/91003/download,270286
07/24/2015,3007259359,Kv Pharmaceutical Inc,483,01/17/2024,https://www.fda.gov/media/74809/download,270162
07/11/2015,3007271263,Premier Pharmacy Labs Inc,483,01/17/2024,https://www.fda.gov/media/88416/download,270491
10/24/2018,3007271263,Premier Pharmacy Labs Inc,483,01/17/2024,https://www.fda.gov/media/99260/download,269985
07/10/2015,3007309456,"Cal-Maine Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/83793/download,270389
02/17/2017,3007500366,First Pharma Associates LLC dba Riverpoint Pharmacy,483,01/17/2024,https://www.fda.gov/media/102427/download,269895
07/11/2016,3007537202,Village Pharmacy,483,01/17/2024,https://www.fda.gov/media/98899/download,269984
07/11/2015,3007754995,"Daybreak Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/82333/download,270564
04/16/2018,3007816026,"Vitalab Pharmacy, Inc. DBA Vasco Rx Specialty Pharmacy",483,01/17/2024,https://www.fda.gov/media/112662/download,269722
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79780/download,270447
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79789/download,270448
07/11/2015,3007919151,"Hillandale Farms Conn, LLC",483,01/17/2024,https://www.fda.gov/media/79806/download,270558
07/23/2015,3007926870,"Mid-states Closeouts, Inc",483,01/17/2024,https://www.fda.gov/media/78330/download,270218
07/22/2015,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/91642/download,270324
02/28/2017,3007942369,"Fallon Wellness Pharmacy, L.L.C.",483,01/17/2024,https://www.fda.gov/media/103163/download,269892
07/21/2017,3007957196,Nutrishare Inc,483,01/17/2024,https://www.fda.gov/media/106502/download,269847
08/30/2018,3007957196,Nutrishare Inc,483,01/17/2024,https://www.fda.gov/media/115829/download,269679
10/25/2016,3007967308,Ucla Medical Ctr,483,01/17/2024,https://www.fda.gov/media/100774/download,269928
07/10/2015,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,01/17/2024,https://www.fda.gov/media/83629/download,270398
07/23/2015,3008058540,Infupharma LLC d.b.a. President Pharmacy,483,01/17/2024,https://www.fda.gov/media/90717/download,270293
07/11/2015,3008170448,"Alaunus Pharmaceutical, LLC",483,01/17/2024,https://www.fda.gov/media/85216/download,270464
04/08/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/97057/download,270026
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88230/download,270712
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/88401/download,270721
04/15/2016,3008213711,"Pharmakon Pharmaceuticals, Inc.",483,01/17/2024,https://www.fda.gov/media/96839/download,270025
07/10/2015,3008231170,"Infusion Options, Inc.",483,01/17/2024,https://www.fda.gov/media/88422/download,270722
10/24/2018,3008231170,"Infusion Options, Inc.",483,01/17/2024,https://www.fda.gov/media/106082/download,269839
01/10/2018,3008307548,American CryoStem Corporation,483,01/17/2024,https://www.fda.gov/media/110027/download,269751
07/10/2015,3008335877,"Village Fertility Pharmacy, Inc.",483,01/17/2024,https://www.fda.gov/media/85524/download,270684
07/23/2015,3008364285,Jubilant Draximage Radiopharmacies Inc,483,01/17/2024,https://www.fda.gov/media/90947/download,270270
07/23/2015,3008364285,Jubilant Draximage Radiopharmacies Inc,483,01/17/2024,https://www.fda.gov/media/90951/download,270269
09/19/2017,3008364285,Jubilant Draximage Radiopharmacies Inc,483,01/17/2024,https://www.fda.gov/media/107463/download,269799
07/11/2015,3008510957,New Horizon Cooperative,483,01/17/2024,https://www.fda.gov/media/82469/download,270562
07/11/2015,3008552960,"Maine Contract Farming, LLC",483,01/17/2024,https://www.fda.gov/media/79914/download,270531
01/23/2016,3008563008,Exela Pharma Sciences LLC,483,01/17/2024,https://www.fda.gov/media/90320/download,270274
12/23/2016,3008563008,Exela Pharma Sciences LLC,483,01/17/2024,https://www.fda.gov/media/101609/download,269911
07/11/2015,3008564249,"Esbenshade, Inc dba Esbenshade Farms",483,01/17/2024,https://www.fda.gov/media/79877/download,270530
07/11/2015,3008564269,"Hillside Poultry Farms, Inc",483,01/17/2024,https://www.fda.gov/media/79892/download,270532
07/11/2015,3008564278,"Hillside Poultry Farms, Inc.",483,01/17/2024,https://www.fda.gov/media/79798/download,270557
07/23/2015,3008586462,"Jeni's Splendid Ice Creams, LLC",483,01/17/2024,https://www.fda.gov/media/92118/download,270202
03/01/2018,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,01/17/2024,https://www.fda.gov/media/94896/download,270079
03/01/2018,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,01/17/2024,https://www.fda.gov/media/94928/download,270067
08/30/2018,3008688061,"American Pharmacy of Illinois, Inc. dba Alwan Pharmacy and Compounding Center",483,01/17/2024,https://www.fda.gov/media/116068/download,269677
07/10/2015,3008719356,M.G. Waldbaum Company dba Williamette Egg Farm - Satrum,483,01/17/2024,https://www.fda.gov/media/82710/download,270422
07/10/2015,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/88300/download,270703
10/29/2015,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/85466/download,270681
05/06/2016,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/97745/download,270014
05/06/2016,3008723337,RX South DBA RX3 Compounding Pharmacy LLC,483,01/17/2024,https://www.fda.gov/media/97765/download,270013
09/16/2016,3008734616,SM Fish Corp.,483,01/17/2024,https://www.fda.gov/media/100517/download,269953
07/10/2015,3008769235,"Faraway Farms, Inc.",483,01/17/2024,https://www.fda.gov/media/83682/download,270358
07/11/2015,3008775714,"Smith's Quality Eggs, LLC",483,01/17/2024,https://www.fda.gov/media/82800/download,270583
07/10/2015,3008775739,"Jordan Egg Farm, Inc.",483,01/17/2024,https://www.fda.gov/media/83439/download,270413
07/10/2015,3008775781,Mattern Farms,483,01/17/2024,https://www.fda.gov/media/83946/download,270373
07/11/2015,3008776426,Prairie Egg Farms,483,01/17/2024,https://www.fda.gov/media/82853/download,270586
07/11/2015,3008776426,Prairie Egg Farms,483,01/17/2024,https://www.fda.gov/media/83509/download,270485
07/11/2015,3008776472,"Sunny Yolk Farms, Inc.",483,01/17/2024,https://www.fda.gov/media/82871/download,270589
07/11/2015,3008776543,Junction Farms,483,01/17/2024,https://www.fda.gov/media/82835/download,270587
07/10/2015,3008776689,Jay Egg,483,01/17/2024,https://www.fda.gov/media/82730/download,270619
07/10/2015,3008776710,Quint T Egg Farm,483,01/17/2024,https://www.fda.gov/media/82957/download,270416
07/10/2015,3008776781,Providence Egg Producers 4,483,01/17/2024,https://www.fda.gov/media/83591/download,270364
07/11/2015,3008776802,Sunnyside Farm,483,01/17/2024,https://www.fda.gov/media/82754/download,270597
07/10/2015,3008777754,"Shady Brae Farms, Inc",483,01/17/2024,https://www.fda.gov/media/83781/download,270392
07/11/2015,3008777781,Jack Newcomer,483,01/17/2024,https://www.fda.gov/media/83523/download,270486
07/10/2015,3008777805,Berkshire Layers,483,01/17/2024,https://www.fda.gov/media/82896/download,270623
07/10/2015,3008778170,Pleasant View Acres Farm,483,01/17/2024,https://www.fda.gov/media/84665/download,270402
07/10/2015,3008778223,Esbenshade Enterprises,483,01/17/2024,https://www.fda.gov/media/83823/download,270380
07/10/2015,3008778376,Lamar Zimmerman,483,01/17/2024,https://www.fda.gov/media/83565/download,270370
07/10/2015,3008778499,Lester Z. Weaver Farm,483,01/17/2024,https://www.fda.gov/media/83579/download,270367
07/10/2015,3008778607,Denny Wagner,483,01/17/2024,https://www.fda.gov/media/82926/download,270419
07/11/2015,3008778644,Sunbest Food LLC,483,01/17/2024,https://www.fda.gov/media/82728/download,270594
07/11/2015,3008778875,Centrum Valley Farms,483,01/17/2024,https://www.fda.gov/media/82845/download,270463
07/11/2015,3008778897,T & C Poultry,483,01/17/2024,https://www.fda.gov/media/82880/download,270590
07/10/2015,3008778967,"Fremont Farms, L.C.",483,01/17/2024,https://www.fda.gov/media/83471/download,270352
07/11/2015,3008779014,Southwest Iowa Egg Cooperative,483,01/17/2024,https://www.fda.gov/media/82746/download,270596
07/10/2015,3008779861,Eisenbise Farm,483,01/17/2024,https://www.fda.gov/media/83944/download,270369
07/10/2015,3008780010,"L & W Farms, LLC",483,01/17/2024,https://www.fda.gov/media/83772/download,270391
07/10/2015,3008780063,Barry Wilcher Farm,483,01/17/2024,https://www.fda.gov/media/82739/download,270621
07/10/2015,3008780083,Arlin D. Wadel,483,01/17/2024,https://www.fda.gov/media/83942/download,270366
07/10/2015,3008780094,Malcolm Sonnen,483,01/17/2024,https://www.fda.gov/media/83534/download,270374
07/11/2015,3008780112,"Nugent Nuggets, LLC",483,01/17/2024,https://www.fda.gov/media/82826/download,270585
07/10/2015,3008780119,Gary Miller Farm,483,01/17/2024,https://www.fda.gov/media/83691/download,270359
07/10/2015,3008780158,Donald J. Martin Farm,483,01/17/2024,https://www.fda.gov/media/83807/download,270385
07/10/2015,3008780209,E. Lavern Martin Farm,483,01/17/2024,https://www.fda.gov/media/83815/download,270386
07/10/2015,3008780335,Lloyd Brubacker,483,01/17/2024,https://www.fda.gov/media/83527/download,270376
07/10/2015,3008780358,Pondview Farm,483,01/17/2024,https://www.fda.gov/media/82886/download,270415
07/10/2015,3008782480,Anthony Grote,483,01/17/2024,https://www.fda.gov/media/83323/download,270394
03/01/2016,3008790859,Nexgen Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/96451/download,270049
03/01/2018,3008790859,Nexgen Pharmaceuticals LLC,483,01/17/2024,https://www.fda.gov/media/106513/download,269841
07/10/2015,3008804763,"Forsman Farms, Inc.",483,01/17/2024,https://www.fda.gov/media/82938/download,270626
07/10/2015,3008827873,"Cal-Maine Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/82918/download,270624
07/10/2015,3008838897,Spring Hope Poultry,483,01/17/2024,https://www.fda.gov/media/83423/download,270354
07/11/2015,3008840828,WR Cramer,483,01/17/2024,https://www.fda.gov/media/82680/download,270591
07/10/2015,3008841383,Thomas Farm,483,01/17/2024,https://www.fda.gov/media/83329/download,270393
09/08/2016,3008846597,Alexander Infusion LLC D/B/A Avanti Health Care,483,01/17/2024,https://www.fda.gov/media/99772/download,269958
07/10/2015,3008859779,"Jongs Poultry Farm, Inc.",483,01/17/2024,https://www.fda.gov/media/82721/download,270617
07/10/2015,3008874250,"Farmer John Egg Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/83459/download,270642
07/10/2015,3008874269,"Farmer John Egg Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/83385/download,270357
07/11/2015,3008874269,"Farmer John Egg Enterprises, Inc.",483,01/17/2024,https://www.fda.gov/media/83446/download,270487
07/11/2015,3008895900,Woods Valley Ranch,483,01/17/2024,https://www.fda.gov/media/82689/download,270593
07/11/2015,3008895967,Lake Wohlford Ranch,483,01/17/2024,https://www.fda.gov/media/82958/download,270434
07/10/2015,3008896146,Moorpark Lay Ranch,483,01/17/2024,https://www.fda.gov/media/82970/download,270630
07/11/2015,3008898932,Willamette Egg Farms LLC,483,01/17/2024,https://www.fda.gov/media/82703/download,270466
07/10/2015,3008907201,Weber Family Farms/ Hillside,483,01/17/2024,https://www.fda.gov/media/83448/download,270640
07/10/2015,3008912862,"Cal-Maine Foods, Inc.",483,01/17/2024,https://www.fda.gov/media/83788/download,270390
07/10/2015,3008914918,Brunswick Farms Inc,483,01/17/2024,https://www.fda.gov/media/83548/download,270371
02/10/2016,3008927138,Morton Drug Company dba Morton LTC,483,01/17/2024,https://www.fda.gov/media/95598/download,270058
07/10/2015,3008932644,HIdden Villa Ranch - CAR,483,01/17/2024,https://www.fda.gov/media/83556/download,270372
07/10/2015,3008936705,Joe Siefring,483,01/17/2024,https://www.fda.gov/media/83305/download,270397
07/10/2015,3008952903,"MarMEC Farming, LLC",483,01/17/2024,https://www.fda.gov/media/83540/download,270375
